"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Dehong",-0.0956950347751602,-0.0924814826330307,-0.0540718651069637,-0.0635733407545369,-0.156003510572007,-0.102332787476882,-0.0549367230629835,-0.101040043214843,-0.0903459198269365,-0.0676009684269473,-0.0863880484768766,-0.163773680988925,-0.0937915603340952,-0.0659143931884992,-0.065272335716871,-0.0784584705919731,-0.0242506654089431,-0.080933777506854,-0.0906507359763594,-0.0228908377052164,-0.0531813140761273,-0.0197942606959075,-0.14141217655715,-0.0747633873202982,-0.113852796235189,-0.0889698804710456,-0.0301772983976755,-0.0509860421983488,-0.146619903473677,-0.0855579467498916,-0.057334866563177,-0.0518567954877813,-0.152092580801328,-0.0403967226683466,-0.0346088549517678,-0.178045620697584,-0.1352836339547,-0.132491667817318,-0.0470779928864443,-0.106686307650899,-0.149107930470608,-0.119791483155923,-0.124916982885067,-0.11332134472084,-0.144394475474152,-0.0831325783716884,-0.100406494823424,-0.108076773619437,-0.0930595581285816,-0.0688528107589349,-0.0967459937535649,-0.107812167163665,-0.0269100181970486,-0.0334644310301775,-0.0864819401441698,-0.0767485641915986,-0.0569891927740288,-0.0316540580817196,-0.0390199509835674,-0.0544368999799192,-0.052275643051658,-0.0481174158478621,-0.029119474764801,-0.0611377160294956,-0.0779368654333775,-0.0392706564463117,-0.0630956403145124,-0.0218065439699081,-0.127880587175443,0.0136355546777616,-0.0762797866708894,-0.0664998706192529,-0.0619759905487152,-0.126756641748267,-0.0442616045663936,-0.105748429371967,-0.15967920032648,-0.0564319035170363,-0.147589924165354,-0.0258211159189615,-0.115807381403591,-0.102348681491939,-0.120896004339409,-0.136450238027002,-0.0619758008964958,-0.0928540062850731,-0.0333723441369527,-0.0345100813773906,-0.0676792532651488,-0.0244485289534355,-0.0700313698845144,-0.053412856479916,-0.158336210935353,-0.0899884404033975,-0.0246695046087378,-0.0896530750343439,-0.0377860579269913,-0.122005515681311,-0.0589361486656573,-0.125325922912357
"Dutch",-0.0694404854302584,0.010163348765128,-0.0588235245625691,0.0425824676136071,0.0143200216930639,0.00314201054572627,-0.0290948063785542,-0.0598228282638239,0.00724862482217592,0.0705212844176364,0.0076678881250638,-0.0290948063785542,0.0181836240748462,-0.00208979858910607,0.0111404059412741,-0.00217395552747723,-0.0988743492336576,-0.00387872630174468,0.00222843478485546,-0.026494519354999,0.0456916272996352,0.00918206484702033,0.0387589104375002,0.00666586110296885,-0.00346412579549182,0.0149396439128934,0.0137325922306307,0.0242231582241438,-0.0124195820015927,-0.00969973390276035,0.0483510878269015,0.0173473896190959,0.0174185639441623,0.02560454704938,-0.00393955019586933,0.0156644460846957,0.0848083299463755,-0.0273521307986369,-0.0177861338750018,-0.0404659855953765,0.0411345497033243,-0.0530364453120212,-0.00200139108371067,0.0108629103738176,0.0255432238085096,0.0354926021432627,-0.00571291475386448,0.0166524692565528,0.0210207744689141,0.0164641690463971,0.0312417313378666,-0.0135843320051707,-0.0376663800133777,0.0049607459321872,0.0172103247746436,-0.00690284864029878,0.014542808286752,-0.0274976005456602,0.0456520224528529,0.0646930167341532,-0.0231388650108073,0.0574729629590545,-0.0108688664769567,-0.012617681920234,-0.00836380623909838,0.0360366756725961,0.0462920907472086,-0.0382402182687701,-0.0255021233461233,0.0132729390067928,0.00456557590794238,-0.0153049715612508,0.0323964788087103,0.0472509668405025,-0.0531365295743149,-0.00972872575469519,-0.0121774580581813,-0.00811215724330439,0.0179150777511232,-0.0240337251180228,0.026723522748478,0.00381425165647231,0.0446544300575386,-0.00747137661010766,-0.0778611099497133,0.0291278506750309,0.0416015285277812,0.0547854121158245,-0.0142159826018156,-0.0153975857508237,0.0198307197440351,0.0308695695107088,-0.0382204790652235,0.00425257095430831,-0.0418277391259803,-0.0140526589329284,0.0270261893813334,0.0762842454432898,0.0145034572544551,0.00492934442344262
"Ecun Buyang",-0.0915064552734071,-0.109712279247927,-0.117363612727961,-0.0939278790910861,-0.123010282009909,-0.0888466212320528,-0.0946096190188828,-0.157567927099948,-0.132801470815668,-0.104611989143359,-0.0525297292783066,-0.101339368053765,-0.0967220667946016,-0.0912988009804205,-0.085814576198987,-0.121789411288833,-0.193252146983017,-0.101701416032298,-0.164538519074308,-0.0928946903226997,-0.0839832293471994,-0.103677727701895,-0.0701316741093808,-0.135563802049919,-0.109968845913461,-0.0764653592773138,-0.103241107525299,-0.155529299367202,-0.190434128491653,-0.125705764422947,-0.153449720184926,-0.069351723819626,-0.159890747741249,-0.123608899760882,-0.154811421645922,-0.100594574866266,-0.1154632976115,-0.120747776779152,-0.115804154041104,-0.175394831174611,-0.154589775912441,-0.137454999990318,-0.118526505495285,-0.0654143582068404,-0.0605691808820783,-0.0806513993301659,-0.104434179474285,-0.223862478664752,-0.125381091249526,-0.142455612653464,-0.0596284481025168,-0.119932691826714,-0.0747013027121377,-0.0985835110492407,-0.0891855987970742,-0.0644378773732294,-0.138180070842528,-0.150414193028781,-0.147173317458988,-0.0664335421309808,-0.0482749461150219,-0.0906337634129069,-0.0661792142096647,-0.108869882223974,-0.105097029896918,-0.182092719133495,-0.0933817648782356,-0.211612133626802,-0.182476310233926,-0.0997911788012119,-0.0915373597908576,-0.121170275338313,-0.0796557457318459,-0.113326270465864,-0.0185596011469946,-0.184383104470617,-0.166315902949432,-0.0890578072887511,-0.132502369333709,-0.194768410414944,-0.146654319663423,-0.0817489526498473,-0.164416781389521,-0.0557179964805252,-0.153990445377297,-0.0441008261971242,-0.14748248506519,-0.148307949615711,-0.112155678345537,-0.0863017793984631,-0.164317157737115,-0.113109977372885,-0.121699948957144,-0.128585957477918,-0.106054950933951,-0.110127060137014,-0.106408407292304,-0.0892818852826531,-0.155265072819823,-0.143423416586762
"Embera",-0.0947076987326159,-0.0637649468478326,-0.0262554469078981,-0.133995268939778,-0.0563755044052782,-0.158121048727151,-0.0458250261098152,-0.109489826790685,-0.0864138262723859,-0.0257071965525006,-0.0778943813525533,-0.050838393798833,-0.103965762704067,-0.00604892105825361,-0.0743615399161881,-0.0697011551938854,-0.0803852793348152,-0.140878279745362,-0.0502750687319115,-0.0316889446312423,-0.11741782732671,-0.0608043020870239,-0.0663071846174984,-0.126689717058286,-0.0964892730611188,-0.0700845443322391,-0.0597085653463829,-0.0797352881942893,-0.058311918830585,-0.0428675787142254,-0.0982368263356355,-0.0560524175263509,-0.115416578403292,-0.0915413127617518,-0.105152890758099,-0.0321058528524094,-0.0443337525883054,-0.0333182317262806,-0.0646789566061569,-0.0823187279283168,-0.0949238429014828,-0.07252457678779,-0.124550599562232,-0.0714558411638418,-0.0348699608068752,-0.0437468895018533,-0.0771995493048978,-0.0902897178615232,-0.0370458394281143,-0.0630446050465038,-0.105994674165398,-0.117586990870223,-0.111654687940202,-0.097822793931542,-0.0827104068848294,-0.0593224640188139,-0.107456768067888,-0.0555264495830408,-0.0533067215828475,-0.0512766622114206,-0.132295650466344,-0.033423073058239,-0.0373532624313475,-0.0784917101015055,-0.0854898711379593,-0.0873988219416966,-0.0569245307669285,-0.0903141827339604,-0.0666781574727064,-0.0295146439264337,-0.0653311296100153,-0.0468719421486575,-0.0820846954770823,-0.0282390089891648,-0.0614037532108149,-0.0850712253680967,-0.0992841258308661,-0.0350580338293988,-0.0837886086668279,-0.0238803147543761,-0.126497593510142,-0.167854132261742,-0.110020571376793,-0.0910263668811827,-0.0755893288916276,-0.0612065821438005,-0.0327331691555004,-0.072282833913061,-0.0454539506627024,-0.117922924416258,-0.135325674385495,-0.0720616031919159,-0.0894344119604339,-0.101102218752874,-0.0859668516904482,-0.0622788184851397,-0.0521261973348027,-0.103995798539953,-0.0449976278810611,-0.100928468417113
"English",-0.0608662275033733,0.00951496181246991,-0.0582985257556763,-0.0445503780375982,-0.0423602931874353,-0.115976665383935,-0.0299052777304698,-0.00888650477731157,-0.084039693783157,-0.0590983751064363,-0.0884764201399303,-0.101583958318155,-0.0164738870136182,-0.0433959264320617,-0.0289994942069226,-0.0450847317678621,-0.0425702062537896,-0.024017730960201,-0.0368795246395044,0.00477794725765068,-0.0366802884038355,-0.0136440789314874,-0.0381833904718478,-0.0257603861086244,-0.0645190748950366,-0.0578544215437623,-0.0894187708022991,-0.0203707518978989,-0.0599074956571285,-0.0493889112641379,-0.0866985700197515,0.0119858534620656,0.0242959477796238,-0.0374929590195159,-0.0218027610578767,-0.0525529486338449,-0.0807682466972136,-0.0289110509112571,-0.0353899930507019,0.00095703234551503,-0.0874407101800396,0.0205968673747366,-0.105639935392574,-0.0220124749851434,-0.0482438316095617,-0.0636253475658627,-0.0400465113105303,-0.0359018892209914,-0.0933290422674917,-0.0313060941650882,-0.0254695535957327,0.00251247564848056,-0.0603562455086315,-0.0310120507352784,-0.0152459082806553,-0.0192873253855659,-0.0299052777304698,-0.0747955073009828,-0.0478544943582282,-0.0327923928668361,-0.0875275728618999,-0.048585717311859,-0.0481393068869719,-0.035452061403818,-0.0540077632529834,-0.0366224146716905,-0.0562954579582092,-0.0989500011549235,0.0353942106620608,-0.0604601286370401,-0.020851570946813,-0.0371204353674733,-0.0804621125911398,-0.0148009748449636,-0.0689590230798151,-0.0519722077821863,-0.0552272640950535,-0.0278469264775268,-0.0521973338800945,-0.00349911374320089,-0.0875726365716669,-0.0737957721118692,-0.076036158619594,-0.0106651114584767,-0.0496883022754142,-0.0238753529299963,-0.0108610070305287,-0.0203024932339175,-0.0122360552567444,-0.0759603375095209,-0.0477693914254621,0.00237589835124641,-0.0179273528002886,-0.0757041926302854,-0.0321333975318076,-0.0221994160548866,-0.0841481127684333,-0.102295154624545,0.0230150188787054,-0.0460908688833532
"Epena",-0.153180661544418,-0.0748986253020856,-0.109893046103095,-0.0781515924536964,-0.115507702833275,-0.0847082452079805,-0.0932094212902924,-0.0814366109538885,-0.0780346829521082,-0.084963348693548,-0.0508926074201988,-0.0755668515451448,-0.0551785518039857,-0.0926420399030206,-0.122035338103626,-0.0974808107055662,-0.106353250729593,-0.0311199306221017,-0.153182949757128,-0.0843702574393022,-0.0359451911307407,-0.129588586089187,-0.0615845340368327,-0.0435446669755001,-0.0928946982361988,-0.135286109160532,-0.0821133013030296,-0.0848362667361557,-0.0781647524683224,-0.0683001133554411,-0.0497584127813983,-0.0124851776827703,-0.104714639783032,-0.0697248343077805,-0.0581106788211211,-0.0433762055293829,-0.0377474264483629,-0.104205029280623,-0.111387833296798,-0.0534641892067251,-0.0968029226139103,-0.0968794652283712,-0.106977375428701,-0.088619258766241,-0.0410910342122607,-0.0821359308982837,-0.108665066595635,-0.0663385634975321,-0.0697290047541468,-0.126421771787085,-0.0941404366387867,-0.0659309285110471,-0.097526374484092,-0.169224236286384,-0.0813773131348993,-0.0607893193183992,-0.105041382499583,-0.1347597582887,-0.122208893381575,-0.119299553139399,-0.0430954061644281,-0.0657341870263912,-0.0579911008816853,-0.0989646141932555,-0.0841370404744655,-0.0745482921790344,-0.0853485357150975,-0.0967765922691134,-0.156196012662054,-0.0631213756175305,-0.0674357962265288,-0.0562469057133764,-0.0711472851044949,-0.0827480844756566,-0.0684352415419732,-0.0404712791328807,-0.143532402823675,-0.0743663393518393,-0.105941909788361,-0.034484807026015,-0.0457082900654031,-0.04928001364428,-0.0543164807076087,-0.132696913115821,-0.128770256335589,-0.142676130253946,-0.0827684351788903,-0.136069681801836,-0.0722619538177665,-0.168444823311857,-0.115316713556401,-0.0909040817853393,-0.0817971520436713,-0.0831756909043301,-0.0817096954704354,-0.119523379948234,-0.0938490864314556,-0.131072662238347,-0.0663639299917406,-0.0767475975574842
"Erzya Mordvin",-0.0556057998180286,-0.112072918341708,-0.0114450085115715,-0.0169961712105583,-0.0684209714391306,-0.0230752534506095,-0.0411780386405344,-0.0164290199039614,-0.039356296555778,-0.0649409098766754,-0.0651487945373621,-0.102967922671516,-0.0274236450362182,-0.0927661437281477,-0.0298888862826209,-0.0166589560852296,-0.0311459410212307,-0.0225891841270099,-0.0336854096465198,-0.0639285944614888,-0.0165348860575104,-0.0404186030031897,-0.0233615365468677,-0.020608951235596,-0.0392966068549623,-0.000947826236562421,-0.0533151574661009,-0.00787512231898513,-0.0661371231075825,-0.00585033975897553,-0.0831290178657371,-0.063877078307818,-0.0054726501291289,0.0069473371219162,0.00382718405552562,0.0169039230195707,-0.0420558784551427,-0.057402953786863,-0.0159298188782792,-0.0677070886365188,-0.0459933152879634,-0.0773910482122043,-0.0283075415874449,-0.0792623626370575,0.016917250857676,-0.062410353841972,-0.00769165799241267,-0.0368339040177772,-0.0327934532133612,-0.0251891298251757,-0.0701635561775855,-0.0154646728961707,-0.0130774956795462,-0.109833627523754,-0.0160143583114749,-0.0278835140593183,-0.0164666839867851,-0.0049470878128014,-0.00799643627057034,0.0182841844962721,-0.0507110842180051,-0.0130991415700623,-0.0363638477516595,-0.000733179378197946,-0.0267531788757327,-0.0519570663540373,-0.0674787696508911,-0.0672697456718234,-0.0229787192951028,-0.0397143704345155,-0.0229876844465258,-0.00174147287295789,-0.0364876264320806,0.00775498039551514,-0.0265639182360328,-0.0424968728264669,0.00764947084103118,-0.0232379449045869,-0.0436252817752401,-0.0206023296043288,-0.0238688717133165,-0.015865791361466,-0.0412251668911794,0.00462666691094626,-0.0273440360690417,-0.00865823984535785,-0.0387168195954097,-0.00423259313180713,-0.0491955735528995,-0.00951420421103466,-0.0442781360712443,-0.0176528692628827,-0.0295050219105185,-0.0139552737929671,-0.000320117098226214,-0.0399791086631724,-0.0739371154552331,-0.017012249569072,-0.0634063784613429,-0.0713474494131313
"Ese Ejja",0.0141590791428445,0.00456740737988481,0.0117954190201922,-0.0351613221128012,-0.022755609916134,-0.0149161358831353,0.00655185559741145,0.0289490089313925,-0.0278102881671488,-0.0256127920176621,0.00084651390803403,-0.029551669556986,0.0192307400734738,0.00224358050206142,0.025181137732861,0.0119362464902551,0.0144486161681265,-0.0191573817294715,-0.0168182784401715,0.0125541347254499,0.00704661349541991,-0.0373154726608567,-0.00766860542579562,-0.00130859440417808,-0.000523556199674036,-0.00563610555901495,-0.0182743471898441,-0.0174509084797293,-0.00170823186444857,-0.00712067263295513,0.00196373300643693,-0.0114758486248886,0.0147300375751787,-0.0327887739266081,0.040713957433425,-0.0142811250139848,0.0101712845001279,-0.0199725416332733,-0.0183824305170733,0.0216912436090402,-0.0128602334989346,0.0229637436045496,0.0152622604808524,-0.0185173086082759,-0.0052638867991126,-0.00698972053073843,0.023357885801103,0.00615227872064861,-0.0140890543959983,-0.0315151107909615,0.0049702797514426,-0.0447914763701204,0.0238734948001376,-0.0254090159494893,-0.0172027052457945,-0.00151399899147786,0.027079280499174,0.0309511286400599,0.0131688090891522,0.0308337030774498,-0.013389574149185,-0.0199498726269158,-0.0326677863962668,-0.0442856466255206,0.0030899047975399,-0.031097189395683,0.012363767420159,0.00308653964648697,-0.0102306696013386,0.00274501293182494,-0.0299023215908758,0.0114965053842275,-0.0134332327840713,-0.0670147961807221,-0.011528195056616,-0.0417389481821417,0.0316454164267056,-0.0139400565369563,0.008946395970509,-0.0194634481169943,0.00396468499340397,-0.0117085069196085,-0.00206442906654647,-0.00107798749765708,-0.0408661480343218,0.018934372264259,-0.00965902923126472,0.00337678292868959,-0.0105849451538703,0.0218798334276485,-0.000741500172795284,-0.025593967097525,-0.00953913928137906,-0.0198601292844645,-0.0322543742763944,0.00238355914203292,-0.0260419685284005,0.0131474202413434,-0.0192932477233781,-0.0128239228954456
"Estonian",-0.0413323830442234,0.0286376971067223,0.0220953928444273,-0.0318540368211538,-0.0161581129656136,-0.0185884579343101,-0.037203470150216,-0.06804382457423,-0.0111655579242896,-0.0501723049509063,-0.0480154421953682,0.0235562740506222,0.0175259780617519,0.0107605644112047,0.0518583534277843,-0.016366425596386,0.00993810134991457,-0.0386982097711835,0.0246093667393557,-0.0122425770168983,-0.00398879966520149,0.0158777841907997,-0.0342511188266585,-0.0270075975270883,-0.0395573828416299,0.0648556244185542,0.00698287522468444,0.00210312308620575,-0.0309815464190382,-0.054414950695485,-0.072220896675166,0.0315784966732916,-0.0255876347226907,0.0422152046276025,0.00861216182766866,0.00123281996872571,0.0169226959783408,-0.0316043047151,-0.00325854619659849,-0.102045290515487,0.0459093421147946,-0.0428138227726763,0.0220465668615144,0.0208684065489936,-0.0292747296949901,-0.00790707054173811,-0.0273323426282795,0.0155230662599027,0.030374498612935,-0.00756969141953168,-0.0691168112369678,-0.00060703795631023,-0.00953699403348074,0.0189404680528032,-0.0850614934459138,-0.0239732370220057,-0.0397584190324141,0.0219120230422289,0.0231654102824388,0.0204614637129967,-0.0353890462791764,-0.0151120382953138,-0.0151725993202115,0.00252971602169194,-0.0286543358922751,-0.0250973694614886,-0.0310912215526874,-0.0129098231458424,0.0377071322392507,-0.0139088842215813,-0.0234902155231466,0.024035996896173,-0.0798718804308272,-0.0417554045767861,-0.00129675351396719,-0.0606321493906483,-0.0265880637054252,-0.027386977465086,-0.0312803187372008,-0.0288821624866038,-0.0391821276189593,-0.0329883671315747,-0.0324786865594214,-0.00527171084439215,-0.0684991863923403,-0.0352989016331754,-0.0290087705771558,0.0239619350892749,0.00603455853560975,-0.0456182076657526,-0.031211543109399,-0.0600192567056412,-0.0365893735948704,0.00511558684812907,0.000624548316986218,-0.0218515713708999,0.00496615261415367,-0.0298736661817952,-0.014272060051141,-0.0347342394637672
"Finnish",-0.0281618520125976,-0.0499689028847107,-0.0738305708885951,-0.0651082094664693,-0.0479636654530128,-0.0593711769595028,-0.0474872122732769,-0.104861031645832,-0.0413634316275683,-0.0571284761232378,-0.065009046208655,-0.0815692836638553,-0.0215065817642286,-0.0837494517704719,-0.0772239688148856,-0.0347096411053749,-0.09945069271387,-0.0487895770866115,-0.0315835817775145,-0.077454832803509,-0.0645770522257744,-0.0407239516959347,-0.024276742958328,-0.0255976939228884,-0.0609827327858523,-0.0705435341966462,-0.0931772721286026,-0.0415358379331568,-0.0503294366446554,-0.0114566541630585,-0.0935923535907918,-0.0851382578397694,-0.00949875087782337,-0.0529450480777326,-0.0541576369186481,-0.0558774703500711,-0.0388043145424666,-0.0795762046095113,-0.0359441861918146,-0.0301068920412535,-0.0511714082198019,-0.0713378233183964,-0.0495030981058775,-0.0311026038610566,-0.0733566147896736,-0.0687426244320589,-0.024144636392087,-0.0953500503992649,-0.0582607563173616,-0.0610145830374218,-0.00894894793465772,-0.136994438588309,-0.0603175828954935,-0.0386069164542093,-0.0503319813683303,-0.0999911501199416,-0.0448038417584308,0.000866076473666544,-0.107442780071319,-0.0543791295045725,-0.0169844629699296,-0.0660103974152787,-0.0569219818371197,-0.0192051719418351,-0.0995243674275282,-0.0321531330087805,-0.0789644712584677,-0.0830001166419263,-0.091051463729287,-0.0573472378531912,-0.0656160280762718,-0.0257688547808953,-0.0536608464828933,-0.077315901375465,-0.0588208376684737,-0.0240720229922489,-0.0575258129178802,-0.0675687481157902,-0.033941864004944,-0.0795654792869868,0.00088298022213773,-0.103449286449046,-0.0273742265894155,-0.0698294196418254,-0.0568911160111019,-0.0450003461704434,-0.0698334848572394,-0.042346546714122,-0.0138476529472972,-0.0682810351770013,-0.0610848559208749,-0.0217558779571225,-0.0408516271501931,-0.0616650058994384,-0.0662784554316015,-0.0354938057702235,-0.0413345888301972,-0.0759277345724061,-0.0387043237414944,-0.0829335926449926
"Gawwada",0.0277170121893566,-0.031613605663614,-0.0560678638404712,0.0468241016770439,0.0204577700146593,0.0353937593769642,0.00453643713293816,-0.0271727889072251,0.0509401436490037,0.0455244588740648,-0.00939226571100771,0.00625588022928825,0.00868793182319449,-0.0416106090800071,-0.099590333731045,-0.0173373668920711,-0.0305436943562214,-0.00644545632027593,0.0381157171902692,-0.027633685650019,-0.0424459887528574,-0.013626039274397,0.0220182530991655,0.0345621478685124,0.0528144134818979,-0.000194729137755867,0.052694750819514,0.0286907384819759,0.0314537081145079,-0.00579412438559634,0.00616686790428966,0.00260155526873329,-0.00688323410632752,0.0367927289691743,0.0607654927673915,-0.0118008167181828,-0.00100856557314666,0.0198092462522677,-0.0394167435594184,0.0208707857329933,-0.0176580548491589,-0.00373120369460878,-0.00454177155846147,0.0411424958216776,0.0561007309512017,0.00264822794614827,0.041251407212561,0.0802342806967752,0.0150373525490831,0.00966681353629428,0.0396800258779284,-0.0155874956715684,-0.00860777046273997,0.0582165883102487,0.00641290826322105,0.0257243974669411,-0.0255338116457708,0.0362194204191143,0.00236346255540343,0.0171981197683162,0.014419086843217,0.00766765331937524,-0.0167491944790245,-0.0244075687382366,-0.00180949246710083,-0.0504688045931058,-0.0199489040216813,0.0569833378694337,-0.00576028815385665,0.0406491932647586,-0.0288021721811503,-0.00345301229259232,0.0057073006886017,0.00667963324604515,0.0482415444794068,0.0704857633374215,0.0619029807416211,0.0272952217988459,-0.00330473076818993,0.0155391444135234,0.00361293934414653,0.0698024552059062,-0.0213818252753389,-0.00556215669891214,0.0116265094107209,0.0442328643733516,-0.00585212270399427,-0.0113618280275921,-0.0104256117708509,-0.000952132812029105,0.0322323033148622,0.0270267122329159,-0.0111045109650506,0.0465973481714226,0.00023850261484637,0.0302465529853333,0.0156703847740259,0.01198471533965,-0.0234940490059262,-0.0122009190310562
"Goajiro",-0.0402263278808594,0.00217943646660557,-0.0481874635710696,-0.0460730745490419,-0.022056711720511,-0.00541204835586107,-0.0244159430339825,0.0463410930975899,-0.0164050343048212,-0.0266369862938631,-0.0192428894548522,-0.0514991712226589,0.0154736914571568,-0.00311173497242545,0.0152498067518521,-0.0393405156407227,0.00598031248180109,0.0106453048238397,-0.0025021189974116,-0.0488623695016848,-0.0653262390212278,0.0142969472289237,-0.091815356701952,0.00934748093267657,-0.0573951877442576,-0.038148489126924,0.0284553743885312,-0.0126841129570524,0.0181515314563488,0.029412022692187,-0.0330879167501904,0.000461739376948822,-0.0109793763475773,-0.0303816494244422,-0.041139085646246,0.00125669131197115,-0.0198982452854896,-0.0184075442179117,-0.0438721383237526,-0.0113696557180597,-0.0465835100091226,-0.031312690571052,-0.0458012948240022,-0.0996722547840188,0.0332659911654183,0.044306638219945,-0.0148019543721003,-0.0401566878987614,0.0222565250387129,0.0153073306975748,-0.00900193048538267,-0.0523292532148469,-0.0152146061848444,-0.00368936656525054,0.00124074915022676,-0.0540506375158237,-0.0197337899266512,-0.0122104881621281,-0.0737269367764004,-0.0284596403232511,0.0119942289376048,-0.0308453299583592,0.0379385415280346,0.0425734618644019,-0.00247613318455386,-0.0155041955046143,-0.0206260314876503,-0.000735883419668792,-0.00273422696985259,-0.0117576791299232,0.00278807966106542,0.0318194439031491,-0.0382567395838354,0.0157953209508801,-0.0237255641810887,-0.00993124992728489,-0.0110300281688469,-0.0117440688968814,0.0164367277092252,-0.0132012765788384,-0.0198348949267707,0.00361971718790677,0.0218208297602728,-0.0617788407177712,-0.0169962421597127,-0.0463370262093773,0.00642066343725223,-0.0228694428829861,-0.00712705218728849,-0.0597031203659982,0.044482314516851,-0.0025078132507812,-0.0381986037655782,0.0606730425559039,-0.0268092130119104,0.00428067328484094,-0.0490159020499196,-0.00686079011966356,-0.0558528211702181,-0.0329128546388204
"Godoberi",-0.0553423348748733,-0.0237828941366279,-0.0817229574404625,-0.00226613262657982,-0.0404062715718307,-0.0395241429389832,-0.0200543259247639,-0.0164433046182794,-0.0738873072790436,-0.00507081350103933,-0.00861129629142487,-0.0444197540133406,-0.0266439797517894,-0.0918053515086449,-0.0584526002934842,-0.00342385823566571,-0.0354808838626898,-0.036595021920785,0.0015061182052255,-0.00615190834678547,0.0246294706872566,0.00358377281709654,-0.00463327073509412,-0.0303014226288155,0.00982251705337833,0.0682420936412874,-0.0395082403078342,-0.0209855846238711,0.0416422436513647,0.0274552975740718,-0.0137216615775586,-0.0397850095574653,-0.0278268137956492,-0.0272759714563446,0.0277935663093971,-0.0151896027467461,0.0489797093129317,-0.0071454333282015,-0.0564048891979032,0.0199978129084325,0.017892508144463,0.00882037077918152,0.00683365706947414,0.0203127474649768,-0.0883299421538788,0.00531902689797625,-0.000665583602858733,-0.000709285565796969,0.0191538271739049,-0.0914856651866661,-0.0340683125470875,-0.0250751199936917,-0.005262054095027,-0.0418447387065036,-0.0594215831512213,-0.0325509634136545,-0.00682077005803583,0.0221264317535206,-0.0184787341828884,-0.0214938025141582,-0.00804884536252048,-0.0243848863632892,-0.00487366830828562,0.00964866227030636,-0.0212152037331635,0.00263152457954707,-0.0490643524050655,-0.0441612200190342,0.00947173725486405,0.0229027757169612,-0.0102175326585014,-0.00460636173605389,-0.0534336493602848,0.0306340579699913,-0.0374876836057693,0.0097428702876684,-0.0370065126176744,-0.0117331015059099,0.00452868552677721,-0.0517067827141878,-0.00579512207482036,-0.00451214964444291,-0.0362341691891643,-0.0297024731834252,-0.0362342271687907,-0.0628429609618401,0.000649455124494547,-0.0624254598577044,-0.0379406546603942,-0.00765548159821028,-0.0582153217231438,-0.0492475280943991,0.00141414742519264,-0.0254979679178509,-0.0238163748294602,0.0420602279719288,-0.0124118241338668,-0.0419359437380684,0.0313073023528749,-0.00778730249295245
"Guaraní",-0.037935139239011,-0.0409635224659476,-0.0211759743849427,-0.0527312085962021,-0.0549070217095876,-0.040771830336547,-0.0361119873706077,-0.000871008935211415,-0.0294632395013724,-0.0778430585247685,-0.0338915896375859,-0.0149666653552258,-0.0367257986629387,-0.0237614174058777,-0.0192208151659695,-0.0326783891150935,-0.0310462871608279,-0.0494606819261852,-0.00869549106985901,0.00213083576759199,-0.0189048497473228,-0.0200928021100399,-0.052911621715005,-0.0450329951273637,-0.0106535502164772,-0.0120336443268816,-0.0633467395365105,-0.0392759308406775,-0.041657039967183,-0.0130364454795047,-0.00739623705596693,-0.0084795024663622,-0.0402686688074253,-0.0459968981705386,-0.0353310675397638,-0.0694413460859896,-0.0291611400682873,-0.00563149261556339,-0.153393408154695,-0.0802201469762367,-0.0157183162432251,0.00119937045288687,-0.0130351456936671,-0.0279029453083086,-0.0118102624388153,-0.0481369681969487,-0.00891042770542938,-0.0193921144253375,-0.0397537217169238,0.00445148659022587,-0.054590572210314,-0.0134694776414118,-0.0197567897535363,-0.0514249491421762,-0.0681701485224288,-0.0231292051449088,-0.0580262817100686,-0.0271225799674216,-0.0696893533195898,-0.0434737349015223,-0.0352102237069865,-0.0883016096751603,-0.0190703070125205,-0.031539907693271,-0.00238431682790996,-0.0765170961538447,-0.0216633970027811,-0.0244298356733481,-0.0571767614058917,-0.0253931589723597,-0.0553755574070411,-0.0503729413677921,-0.0188006323662465,-0.0722496142469399,-0.0182564958034677,-0.0168020766142833,-0.0301377425225984,-0.0313627121684275,-0.0392932148725501,-0.0356058440462496,-0.0431490716823281,-0.0376078695661906,-0.102941134654788,-0.0513982563930294,-0.030064218710924,-0.0305896612970643,-0.071233395888365,-0.0677411781496734,-0.0327060730294841,-0.00139900591278164,-0.0403875552426017,-0.0589095485477121,-0.0683751020863721,-0.0344838695358044,-0.0100893188837214,-0.0799668590527931,0.000527478606323406,0.00237475039003265,-0.0124409679667827,-0.0742446854680755
