"Type","SumEntropy"
"True","0.79835891178425"
"Perm","0.862105522279897"
"Perm","0.856759496328226"
"Perm","0.863242504099818"
"Perm","0.851962643011557"
"Perm","0.858478193337187"
"Perm","0.8616840274265"
"Perm","0.854403567579117"
"Perm","0.857135848196686"
"Perm","0.853489368808607"
"Perm","0.851416997662613"
"Perm","0.858416767846021"
"Perm","0.849830355125707"
"Perm","0.858634506537779"
"Perm","0.851464541685454"
"Perm","0.852304991392509"
"Perm","0.85252567343004"
"Perm","0.856406023801142"
"Perm","0.839836680868819"
"Perm","0.858411526857509"
"Perm","0.851912399827484"
"Perm","0.853879177121872"
"Perm","0.855692672290722"
"Perm","0.857876902463707"
"Perm","0.852896742647778"
"Perm","0.859733285847756"
"Perm","0.854340496578082"
"Perm","0.855033375272137"
"Perm","0.848825167998942"
"Perm","0.855562608071189"
"Perm","0.859219401994017"
"Perm","0.855440393716565"
"Perm","0.857614448570977"
"Perm","0.856654165161827"
"Perm","0.853117899959419"
"Perm","0.85373614344225"
"Perm","0.852870472673919"
"Perm","0.852263644902689"
"Perm","0.859763943379162"
"Perm","0.847581778030154"
"Perm","0.857856036915197"
"Perm","0.863325257279776"
"Perm","0.854623208499774"
"Perm","0.86493983462415"
"Perm","0.84973712650534"
"Perm","0.846816688593911"
"Perm","0.850395441435784"
"Perm","0.850179759152364"
"Perm","0.851947281553146"
"Perm","0.854106711954009"
"Perm","0.859627519604173"
"Perm","0.86000355413989"
"Perm","0.855439089113978"
"Perm","0.855828234022531"
"Perm","0.847207289583602"
"Perm","0.856944044663964"
"Perm","0.852650374990704"
"Perm","0.850813643001549"
"Perm","0.853406549563306"
"Perm","0.853520593034131"
"Perm","0.859896771943184"
"Perm","0.860867623167877"
"Perm","0.85824464722199"
"Perm","0.860147769847079"
"Perm","0.850837755368254"
"Perm","0.855135309107232"
"Perm","0.853269442838341"
"Perm","0.852479297357342"
"Perm","0.855280788804251"
"Perm","0.853566727663184"
"Perm","0.856332562739935"
"Perm","0.848528106484211"
"Perm","0.848395394453087"
"Perm","0.847235649540232"
"Perm","0.857515866603"
"Perm","0.855105476909278"
"Perm","0.859635164238571"
"Perm","0.859588059127915"
"Perm","0.847920238375693"
"Perm","0.852792853265624"
"Perm","0.85783228395655"
"Perm","0.858223091889195"
"Perm","0.858396467345558"
"Perm","0.85950288306517"
"Perm","0.854275668315521"
"Perm","0.857075594407287"
"Perm","0.855862059631416"
"Perm","0.858141884243809"
"Perm","0.850865392589974"
"Perm","0.849299499546132"
"Perm","0.860807035945393"
"Perm","0.866853079110552"
"Perm","0.863220619272683"
"Perm","0.855763614932684"
"Perm","0.856406863635868"
"Perm","0.860479128756548"
"Perm","0.859536768305823"
"Perm","0.859884865477222"
"Perm","0.863291957807935"
"Perm","0.858194204696304"
"Perm","0.850715277346144"
"Perm","0.851732933922164"
"Perm","0.851726536565276"
"Perm","0.845346941535925"
"Perm","0.851836093695226"
"Perm","0.857895155767107"
"Perm","0.852331139178862"
"Perm","0.854983320509402"
"Perm","0.848492405341156"
"Perm","0.85129696593239"
"Perm","0.852808332879022"
"Perm","0.859097656614984"
"Perm","0.851706371268858"
"Perm","0.847822983931766"
"Perm","0.850560043897073"
"Perm","0.860524292160852"
"Perm","0.861957476979527"
"Perm","0.847006502258825"
"Perm","0.865289215577365"
"Perm","0.8637933381107"
"Perm","0.853998224472444"
"Perm","0.858570606641908"
"Perm","0.853471338907345"
"Perm","0.857072611493497"
"Perm","0.852425106624519"
"Perm","0.858022022286937"
"Perm","0.855485176161682"
