"Type","SumEntropy"
"True","0.774412151829666"
"Perm","0.813612433970043"
"Perm","0.80769340606131"
"Perm","0.81071618469481"
"Perm","0.81330890837133"
"Perm","0.820210560300217"
"Perm","0.810435529314667"
"Perm","0.813083993471299"
"Perm","0.810969067525599"
"Perm","0.811868596698056"
"Perm","0.812716215228469"
"Perm","0.805700974076123"
"Perm","0.814163689560228"
"Perm","0.822900544457885"
"Perm","0.816221239001734"
"Perm","0.812554249986152"
"Perm","0.817481318482221"
"Perm","0.814877299151925"
"Perm","0.809792074138387"
"Perm","0.807426779119416"
"Perm","0.817219620714387"
"Perm","0.812331511193673"
"Perm","0.811255864645707"
"Perm","0.809422389550772"
"Perm","0.810280023797372"
"Perm","0.807830973473499"
"Perm","0.806048421658153"
"Perm","0.812086156025002"
"Perm","0.805898627621767"
"Perm","0.812766585405923"
"Perm","0.815875934287876"
"Perm","0.809039301020455"
"Perm","0.815803001904137"
"Perm","0.811280370328561"
"Perm","0.818415202052388"
"Perm","0.809200112885951"
"Perm","0.812992315189964"
"Perm","0.814688540046006"
"Perm","0.816150369110669"
"Perm","0.808272677368527"
"Perm","0.806395420821358"
"Perm","0.810892661875402"
"Perm","0.813673438053459"
"Perm","0.809081026791617"
"Perm","0.812774141379593"
"Perm","0.812576251961118"
"Perm","0.816890891119015"
"Perm","0.808348151335779"
"Perm","0.811957810628884"
"Perm","0.811729868547623"
"Perm","0.815032428621793"
"Perm","0.813876295545885"
"Perm","0.805879360279722"
"Perm","0.814783475892873"
"Perm","0.808221695284914"
"Perm","0.813538354997465"
"Perm","0.81210625421048"
"Perm","0.819958171523091"
"Perm","0.812929398285452"
"Perm","0.815533072199964"
"Perm","0.815278364630838"
"Perm","0.807309988321666"
"Perm","0.816751835044191"
"Perm","0.80939943424693"
"Perm","0.811465321877864"
"Perm","0.812624864726265"
"Perm","0.807873130549842"
"Perm","0.815326447045332"
"Perm","0.814571714490026"
"Perm","0.807921968147587"
"Perm","0.813820797423418"
"Perm","0.819180858403859"
"Perm","0.812434389372147"
"Perm","0.803977847121977"
"Perm","0.811572858932896"
"Perm","0.813914978627306"
"Perm","0.808086593266041"
"Perm","0.814440129638527"
"Perm","0.817201802606735"
"Perm","0.81033585429237"
"Perm","0.816881000306477"
"Perm","0.813755840142303"
"Perm","0.813301097844057"
"Perm","0.813949621775549"
"Perm","0.817844287484181"
"Perm","0.810722062125991"
"Perm","0.822316296889934"
"Perm","0.809245937308456"
"Perm","0.811664033008895"
"Perm","0.819147531076108"
"Perm","0.817363432377828"
"Perm","0.810466712089161"
"Perm","0.809757756797149"
"Perm","0.810392112030249"
"Perm","0.807520715969821"
"Perm","0.808884027422918"
"Perm","0.812356095351393"
"Perm","0.801970336682762"
"Perm","0.813116717723736"
"Perm","0.8074141737933"
"Perm","0.811382700668808"
