"Type","SumEntropy"
"True","0.639546684303921"
"Perm","0.670455506136612"
"Perm","0.668960167256337"
"Perm","0.667259652577632"
"Perm","0.668676447295309"
"Perm","0.672505101146655"
"Perm","0.667664234899335"
"Perm","0.668052119675807"
"Perm","0.668491057693305"
"Perm","0.669602923404554"
"Perm","0.669570052062805"
"Perm","0.670427696228296"
"Perm","0.670072272117056"
"Perm","0.668953579365322"
"Perm","0.668265691024777"
"Perm","0.667906613420582"
"Perm","0.669736411679158"
"Perm","0.670074397787811"
"Perm","0.669112468020939"
"Perm","0.670314352424977"
"Perm","0.671760510754904"
"Perm","0.668693357156259"
"Perm","0.669148279787204"
"Perm","0.672030974881221"
"Perm","0.670543847655929"
"Perm","0.667985533203558"
"Perm","0.668024136783333"
"Perm","0.666836657033459"
"Perm","0.668881354740976"
"Perm","0.670338961797657"
"Perm","0.667885027060286"
"Perm","0.666521557026409"
"Perm","0.668873182143124"
"Perm","0.67108665899884"
"Perm","0.671569858370694"
"Perm","0.671163402266353"
"Perm","0.667512050291751"
"Perm","0.668977136975188"
"Perm","0.668799967874052"
"Perm","0.669456432745139"
"Perm","0.668487912458223"
"Perm","0.671314178850592"
"Perm","0.669979040302544"
"Perm","0.669905853417923"
"Perm","0.670522657438074"
"Perm","0.669592954482027"
"Perm","0.665891295827702"
"Perm","0.671739404967896"
"Perm","0.669797500360781"
"Perm","0.672109445032692"
"Perm","0.669777926009363"
"Perm","0.672059099052229"
"Perm","0.670835874741604"
"Perm","0.667931790218684"
"Perm","0.6703015300051"
"Perm","0.6701891929711"
"Perm","0.669027617142193"
"Perm","0.669287759257951"
"Perm","0.671174639553814"
"Perm","0.671015759612612"
"Perm","0.670078845551695"
"Perm","0.67037856535792"
"Perm","0.670740045654127"
"Perm","0.669870910414847"
"Perm","0.667942223894904"
"Perm","0.667201215496327"
"Perm","0.667512315653922"
"Perm","0.66741467893816"
"Perm","0.669244083457281"
"Perm","0.668912936723697"
"Perm","0.668680657843403"
"Perm","0.67001885549244"
"Perm","0.670265979241264"
"Perm","0.669505265383804"
"Perm","0.668853588695724"
"Perm","0.668295512623833"
"Perm","0.669999771287503"
"Perm","0.669541237407642"
"Perm","0.669796196148989"
"Perm","0.670657072026111"
"Perm","0.669709370652359"
"Perm","0.668976971562043"
"Perm","0.668496532327324"
"Perm","0.66857290469064"
"Perm","0.670166309887631"
"Perm","0.67079888751094"
"Perm","0.669121509204506"
"Perm","0.669153140563516"
"Perm","0.668807745815494"
"Perm","0.670167164240708"
"Perm","0.670388696245166"
"Perm","0.670804322718249"
"Perm","0.670594127123372"
"Perm","0.668923653907249"
"Perm","0.668525399741842"
"Perm","0.667687552139034"
"Perm","0.667897456705507"
"Perm","0.670344735612188"
"Perm","0.669231394885541"
"Perm","0.67076643632139"
"Perm","0.669607645574265"
"Perm","0.669095195325951"
"Perm","0.667430221156226"
"Perm","0.669429091001166"
"Perm","0.667310183210929"
"Perm","0.668484180470515"
"Perm","0.669339138772868"
"Perm","0.668493859487478"
"Perm","0.669780537487168"
"Perm","0.667548926471881"
"Perm","0.67175404820856"
"Perm","0.669957522602289"
"Perm","0.670425433457694"
"Perm","0.668898514768327"
"Perm","0.66904229080173"
"Perm","0.670388865389906"
"Perm","0.670536278672266"
"Perm","0.667308523083314"
"Perm","0.6704471847468"
"Perm","0.667511225676737"
"Perm","0.671992240705285"
"Perm","0.669218557876924"
"Perm","0.669097323417669"
"Perm","0.668083105856807"
"Perm","0.668268468793059"
"Perm","0.667608031837727"
"Perm","0.666490608534489"
"Perm","0.669542789714726"
"Perm","0.672366945927816"
"Perm","0.670067816160117"
"Perm","0.668789354327848"
"Perm","0.66891701433936"
"Perm","0.670922204345918"
"Perm","0.668080353649043"
"Perm","0.672002554100731"
"Perm","0.66591531101613"
"Perm","0.669287320850369"
"Perm","0.669428713636882"
"Perm","0.669949368436408"
"Perm","0.66886571106027"
"Perm","0.670299107186839"
"Perm","0.670479317145995"
"Perm","0.669131373187202"
"Perm","0.670645031109508"
"Perm","0.668958943129698"
"Perm","0.671097759625822"
"Perm","0.669289317664047"
"Perm","0.668738818123513"
"Perm","0.668664509865871"
"Perm","0.669684955419822"
"Perm","0.667817881624495"
"Perm","0.672363611878415"
"Perm","0.671711033465495"
"Perm","0.668558834615362"
"Perm","0.6679226226217"
"Perm","0.66876012073455"
"Perm","0.667920981568949"
"Perm","0.67085634882746"
"Perm","0.667805165753766"
"Perm","0.66911179261077"
"Perm","0.671430025450355"
"Perm","0.671129542186071"
"Perm","0.668736204267107"
"Perm","0.670617968057311"
"Perm","0.667688687375565"
"Perm","0.666917491460308"
"Perm","0.669143274792069"
"Perm","0.668742472523842"
"Perm","0.669430302146486"
"Perm","0.669319619493467"
"Perm","0.669013461870489"
"Perm","0.667557907238521"
"Perm","0.67353775161862"
"Perm","0.667769309196169"
"Perm","0.671567065471402"
"Perm","0.668365129117276"
"Perm","0.66963989111562"
"Perm","0.668410627377794"
"Perm","0.670538940551039"
"Perm","0.669345342575706"
"Perm","0.669531949826187"
"Perm","0.67123418983035"
"Perm","0.66885817949742"
"Perm","0.669408662111237"
"Perm","0.670816600763936"
"Perm","0.668616737310084"
"Perm","0.667793984958581"
"Perm","0.668505998979333"
"Perm","0.669579023577353"
"Perm","0.667198373249114"
"Perm","0.672796007741119"
"Perm","0.671545572901229"
"Perm","0.668729901960775"
"Perm","0.668029535873973"
"Perm","0.669703881637459"
"Perm","0.667098831833321"
"Perm","0.670473828267778"
"Perm","0.669191315644969"
"Perm","0.668724358580228"
"Perm","0.667532280270138"
"Perm","0.669714937654752"
"Perm","0.669808941766735"
"Perm","0.667063724074914"
"Perm","0.671092882635793"
"Perm","0.669411988373393"
"Perm","0.669093730232198"
"Perm","0.669673814229094"
"Perm","0.666324720289805"
"Perm","0.670077803155908"
"Perm","0.669836622002853"
"Perm","0.669888951080436"
"Perm","0.668215493226188"
"Perm","0.670004633901802"
"Perm","0.669327904051209"
"Perm","0.669753946373324"
"Perm","0.669443542380191"
"Perm","0.669605781630927"
"Perm","0.668041911045501"
"Perm","0.669811451836129"
"Perm","0.668357906418052"
"Perm","0.667618683783668"
"Perm","0.669377510930514"
"Perm","0.669667478556183"
"Perm","0.668914629093205"
"Perm","0.66984573543296"
"Perm","0.666591086744478"
"Perm","0.669691266683374"
"Perm","0.668399406130521"
"Perm","0.670373681505612"
"Perm","0.669528248219302"
"Perm","0.671347607016831"
"Perm","0.669340646909987"
"Perm","0.670679113542881"
"Perm","0.670483904819815"
"Perm","0.668057309358143"
"Perm","0.666600769986821"
