"Type","SumEntropy"
"True","0.632775228981107"
"Perm","0.648847252924038"
"Perm","0.649995916689997"
"Perm","0.648853207666621"
"Perm","0.649197074919999"
"Perm","0.64957657100814"
"Perm","0.648462119419097"
"Perm","0.648710612681939"
"Perm","0.649379353433937"
"Perm","0.649848212039276"
"Perm","0.64970377902198"
"Perm","0.648791210110773"
"Perm","0.647894186650673"
"Perm","0.647997086501753"
"Perm","0.647101499463665"
"Perm","0.650063932852189"
"Perm","0.6475440954829"
"Perm","0.649854344074297"
"Perm","0.650357410995328"
"Perm","0.649395151340475"
"Perm","0.648339723083359"
"Perm","0.649486457352072"
"Perm","0.646615262330352"
"Perm","0.648738643280408"
"Perm","0.647357160626604"
"Perm","0.65031209232963"
"Perm","0.650533317445947"
"Perm","0.648110301139596"
"Perm","0.648925773978446"
"Perm","0.649381372434286"
"Perm","0.648758764714045"
"Perm","0.648853941432835"
"Perm","0.649820847517588"
"Perm","0.647434021406561"
"Perm","0.648840799993367"
"Perm","0.648401074606171"
"Perm","0.649936591839037"
"Perm","0.649348152390454"
"Perm","0.648686815694182"
"Perm","0.648856624144631"
"Perm","0.648924004728996"
"Perm","0.650197804504712"
"Perm","0.648015430832245"
"Perm","0.649037970157867"
"Perm","0.648608995124024"
"Perm","0.647787282531345"
"Perm","0.648425235038587"
"Perm","0.648812447446023"
"Perm","0.649605914056576"
"Perm","0.649180374163539"
"Perm","0.649457085080829"
"Perm","0.651799318781762"
"Perm","0.647893472240939"
"Perm","0.649720604962984"
"Perm","0.649900911658516"
"Perm","0.648517221823013"
"Perm","0.647841886019529"
"Perm","0.648337605858528"
"Perm","0.647862069142897"
"Perm","0.647100522997031"
"Perm","0.647625889703412"
"Perm","0.648873403124306"
"Perm","0.648715879750373"
"Perm","0.65016908394093"
"Perm","0.64791116501948"
"Perm","0.648741463124848"
"Perm","0.646745260145039"
"Perm","0.649041429438665"
"Perm","0.651100665299276"
"Perm","0.648245146735956"
"Perm","0.647956674184684"
"Perm","0.648880565835615"
"Perm","0.647657689918744"
"Perm","0.649518301154411"
"Perm","0.648719979368509"
"Perm","0.649394196495699"
"Perm","0.649047376271227"
"Perm","0.650447530063376"
"Perm","0.647596438795008"
"Perm","0.648646041759895"
"Perm","0.648743833383215"
"Perm","0.650080821859615"
"Perm","0.650090980057725"
"Perm","0.648009435130948"
"Perm","0.647950004175064"
"Perm","0.651242072433626"
"Perm","0.649215588814181"
"Perm","0.649165078190793"
"Perm","0.648936482357898"
"Perm","0.648999007472921"
"Perm","0.648423168335838"
"Perm","0.650109675389851"
"Perm","0.647777657473472"
"Perm","0.649095294037815"
"Perm","0.64882426572131"
"Perm","0.647547977781788"
"Perm","0.648474858352843"
"Perm","0.647489863419357"
"Perm","0.649313083561778"
"Perm","0.649897385653838"
"Perm","0.649658255204983"
"Perm","0.647997390976708"
"Perm","0.649573584512846"
"Perm","0.649110523685796"
"Perm","0.649981221905348"
"Perm","0.649475772116593"
"Perm","0.648123358231497"
"Perm","0.649810387553368"
"Perm","0.649819657674328"
"Perm","0.648615282448178"
"Perm","0.648796485043704"
"Perm","0.650135731657366"
"Perm","0.647684968453697"
"Perm","0.648571391874112"
"Perm","0.647052177105617"
"Perm","0.648747085781165"
"Perm","0.648932339685393"
"Perm","0.648330592750274"
"Perm","0.646342228052685"
"Perm","0.649526956847419"
"Perm","0.649518338967107"
"Perm","0.649157550398777"
"Perm","0.648545328839294"
"Perm","0.64795187437979"
"Perm","0.650318099378952"
"Perm","0.647131623150907"
"Perm","0.648561258320145"
"Perm","0.649374779579647"
"Perm","0.64723807670294"
"Perm","0.64921138928536"
"Perm","0.649474966519674"
"Perm","0.648103438004162"
"Perm","0.649606539974501"
"Perm","0.647608685375412"
"Perm","0.648794586397944"
"Perm","0.648139741833498"
"Perm","0.64888445305271"
"Perm","0.647929122858926"
"Perm","0.648240014254568"
"Perm","0.646755446543345"
"Perm","0.64812540411036"
"Perm","0.649228836315991"
"Perm","0.64818311630466"
"Perm","0.647840481354593"
"Perm","0.648506123249529"
"Perm","0.651227065356859"
"Perm","0.650302420738944"
"Perm","0.648400355603412"
"Perm","0.647954171966523"
"Perm","0.649719933270599"
"Perm","0.648931742291165"
"Perm","0.648842799113405"
"Perm","0.650159885313204"
"Perm","0.649312619113904"
"Perm","0.649180355704504"
"Perm","0.650071261427819"
"Perm","0.648131345002102"
"Perm","0.647038343544523"
"Perm","0.648994682481748"
"Perm","0.647876736281332"
"Perm","0.649329099328942"
"Perm","0.648385151904084"
"Perm","0.64875565565299"
"Perm","0.648962308255972"
"Perm","0.648925588641317"
"Perm","0.6497547257304"
"Perm","0.650328729657281"
"Perm","0.648627019562174"
"Perm","0.648379254935896"
"Perm","0.649714152808943"
"Perm","0.648517242260177"
"Perm","0.649780461994088"
"Perm","0.648455167647052"
"Perm","0.649265663188981"
"Perm","0.649874855296324"
"Perm","0.649627415767872"
"Perm","0.648156703216347"
"Perm","0.648727217874893"
"Perm","0.649180380480186"
"Perm","0.648180268476882"
"Perm","0.64992745941157"
"Perm","0.648301949987687"
"Perm","0.647149218258625"
"Perm","0.647414673582012"
"Perm","0.64945498998611"
"Perm","0.650665590492663"
"Perm","0.648632804932636"
"Perm","0.646635519234152"
"Perm","0.649780061017424"
"Perm","0.649254099736583"
"Perm","0.648505617151623"
"Perm","0.648245385645914"
"Perm","0.649444415380519"
"Perm","0.647115826717912"
"Perm","0.649756814357776"
"Perm","0.650374355754052"
"Perm","0.648453055120765"
"Perm","0.650545556892525"
"Perm","0.648528990936842"
"Perm","0.649217954687078"
"Perm","0.649631957622069"
"Perm","0.648834593137654"
"Perm","0.650181868511553"
"Perm","0.649511277794985"
"Perm","0.648725353917194"
"Perm","0.648108761528915"
"Perm","0.649093303575562"
"Perm","0.647759898083095"
"Perm","0.650328330007182"
"Perm","0.647878348722384"
"Perm","0.648320936183154"
"Perm","0.649405548695629"
"Perm","0.648283171966003"
"Perm","0.650181329538176"
"Perm","0.649609917517149"
"Perm","0.649980840931771"
"Perm","0.649555883883962"
"Perm","0.648359470003119"
"Perm","0.65052786045031"
"Perm","0.647763124169485"
"Perm","0.64641019373195"
"Perm","0.647834042242758"
"Perm","0.648715990895111"
"Perm","0.648724063220238"
"Perm","0.648133131432634"
"Perm","0.647538975695768"
"Perm","0.648208899976673"
"Perm","0.645885840910309"
"Perm","0.648635151687821"
"Perm","0.648583680101722"
"Perm","0.650142113080317"
"Perm","0.648982315263744"
"Perm","0.649098519448195"
"Perm","0.646614165268263"
"Perm","0.650624911939676"
"Perm","0.650212080474546"
"Perm","0.647996183563534"
"Perm","0.649023929458887"
"Perm","0.649847316815661"
"Perm","0.647053929132467"
"Perm","0.647587915736123"
"Perm","0.647760986070293"
"Perm","0.649000088559177"
"Perm","0.646931772383182"
"Perm","0.648189238571486"
"Perm","0.646959349430892"
"Perm","0.649711316017689"
"Perm","0.649329862870079"
"Perm","0.649231467038375"
"Perm","0.648696512412785"
"Perm","0.648717182747635"
"Perm","0.648545675974804"
"Perm","0.648343247890434"
"Perm","0.648557315104639"
"Perm","0.648370348285227"
"Perm","0.648560419645456"
"Perm","0.646161759279281"
"Perm","0.648728897426078"
"Perm","0.649096788349974"
"Perm","0.648333605756026"
"Perm","0.648769607357222"
"Perm","0.647951835936077"
"Perm","0.650578576429298"
"Perm","0.647781282807788"
"Perm","0.649068087177435"
"Perm","0.648784931124874"
"Perm","0.648716285605248"
"Perm","0.648403319197071"
"Perm","0.650163213870543"
"Perm","0.647607487184491"
"Perm","0.647294207947943"
"Perm","0.650017375721108"
"Perm","0.64905613635402"
"Perm","0.649410866819921"
"Perm","0.64831642204541"
"Perm","0.648389296029679"
"Perm","0.648801891198028"
"Perm","0.648846158829002"
"Perm","0.648309532869617"
"Perm","0.650417902621609"
"Perm","0.649024880829859"
"Perm","0.648189198695904"
"Perm","0.650063164754579"
"Perm","0.650337150256643"
"Perm","0.647625090859719"
"Perm","0.649273924573492"
"Perm","0.649244490280867"
"Perm","0.648722718053143"
"Perm","0.64919622762851"
"Perm","0.64879371113375"
"Perm","0.649799595825721"
"Perm","0.650653182117865"
"Perm","0.648718365918318"
"Perm","0.64981603462606"
"Perm","0.648039195331241"
"Perm","0.650614572803909"
"Perm","0.647917580031083"
"Perm","0.649658896292166"
"Perm","0.649279677713427"
"Perm","0.647875110588459"
"Perm","0.648745893223748"
"Perm","0.648428398198249"
