"Type","SumEntropy"
"True","0.637031031402955"
"Perm","0.713944672086187"
"Perm","0.713133381184408"
"Perm","0.714455149498042"
"Perm","0.713214471695648"
"Perm","0.710608321472902"
"Perm","0.71411218330762"
"Perm","0.714232740116275"
"Perm","0.713865610496013"
"Perm","0.711470211313377"
"Perm","0.714997217912573"
"Perm","0.713346291733567"
"Perm","0.71596483094725"
"Perm","0.715834658741805"
"Perm","0.715353418197896"
"Perm","0.709215064953985"
"Perm","0.713975036317744"
"Perm","0.71509121144223"
"Perm","0.714909836310167"
"Perm","0.715758493677554"
"Perm","0.716050555325069"
"Perm","0.714720030017241"
"Perm","0.713197295099361"
"Perm","0.716932594771188"
"Perm","0.715824928479306"
"Perm","0.717419814232491"
"Perm","0.71570564672779"
"Perm","0.715916470726014"
"Perm","0.720957043624374"
"Perm","0.714187342315112"
"Perm","0.714240417582637"
"Perm","0.71794115492764"
"Perm","0.716605381880285"
"Perm","0.711684546432799"
"Perm","0.712052365293052"
"Perm","0.71314302315275"
"Perm","0.712686792955117"
"Perm","0.712175508678148"
"Perm","0.715653871478906"
"Perm","0.718212956719151"
"Perm","0.711768038702958"
"Perm","0.713737703378566"
"Perm","0.716494210017704"
"Perm","0.712847182147742"
"Perm","0.714041840663807"
"Perm","0.706827906604533"
"Perm","0.713301748631017"
"Perm","0.712831184569437"
"Perm","0.718139353651017"
"Perm","0.709373444068517"
"Perm","0.713001467836792"
"Perm","0.714897139818358"
"Perm","0.717380792688033"
"Perm","0.716750268676667"
"Perm","0.713612056387177"
"Perm","0.713218187545927"
"Perm","0.714533726455083"
"Perm","0.712945810908352"
"Perm","0.715685576554977"
"Perm","0.717318307336827"
"Perm","0.714718685012556"
"Perm","0.714406812386797"
"Perm","0.713873881259784"
"Perm","0.715278705148453"
"Perm","0.713649222668647"
"Perm","0.711356280460214"
"Perm","0.713265098692763"
"Perm","0.715578575712513"
"Perm","0.711582947506146"
"Perm","0.716508728998165"
"Perm","0.716702378984515"
"Perm","0.71474981246056"
"Perm","0.717890414712359"
"Perm","0.715979988806494"
"Perm","0.714020919682397"
"Perm","0.718165951249794"
"Perm","0.714217673836253"
"Perm","0.716771251619833"
"Perm","0.713556250485311"
"Perm","0.71532171179104"
"Perm","0.713761670818937"
"Perm","0.712876277013578"
"Perm","0.715409240793658"
"Perm","0.717838556549634"
"Perm","0.711962684261445"
"Perm","0.715327647842001"
"Perm","0.714433387427466"
"Perm","0.714616427397167"
"Perm","0.715014463658232"
"Perm","0.716707462291451"
"Perm","0.714313425544144"
"Perm","0.716151637582822"
"Perm","0.71257014664324"
"Perm","0.710323762433878"
"Perm","0.712349860839797"
"Perm","0.710683188370644"
"Perm","0.713778230202642"
"Perm","0.714994839382166"
"Perm","0.715409217059163"
"Perm","0.717527774273358"
"Perm","0.71720411481414"
"Perm","0.71557494512437"
"Perm","0.710786624257488"
"Perm","0.71101817001563"
"Perm","0.715491929490748"
"Perm","0.717136194402995"
"Perm","0.713343693611978"
"Perm","0.716283364004355"
"Perm","0.717903749663151"
"Perm","0.715030662968283"
"Perm","0.713462171640054"
"Perm","0.714093219935538"
"Perm","0.709581362677144"
"Perm","0.713638566042834"
"Perm","0.714614301800104"
"Perm","0.715335970536649"
"Perm","0.713634813410472"
"Perm","0.712741567256467"
"Perm","0.714083259244838"
"Perm","0.715302343363779"
"Perm","0.714318104990103"
"Perm","0.711068955750823"
"Perm","0.711046355134988"
"Perm","0.714632541580874"
"Perm","0.712628915603603"
"Perm","0.713106859797301"
"Perm","0.71322528884571"
"Perm","0.715357270494642"
"Perm","0.715526878651064"
"Perm","0.711740803760545"
"Perm","0.718267999370366"
"Perm","0.71280487779158"
"Perm","0.716336925690566"
"Perm","0.712807437644087"
"Perm","0.709704834919866"
"Perm","0.71475370954675"
"Perm","0.7171850351833"
"Perm","0.71705640006001"
"Perm","0.711602200230505"
"Perm","0.715674891283183"
"Perm","0.712057048368449"
"Perm","0.717907321480772"
"Perm","0.714061465514221"
"Perm","0.714359720689995"
"Perm","0.712771809815035"
"Perm","0.71364872433957"
"Perm","0.712452810939039"
"Perm","0.716300403502556"
"Perm","0.715680656274433"
"Perm","0.714792117659098"
"Perm","0.715011640240331"
"Perm","0.714247190095104"
"Perm","0.715384203990399"
"Perm","0.715150928470597"
"Perm","0.712586891584201"
"Perm","0.71532352685637"
"Perm","0.714227463747176"
"Perm","0.715203935290527"
"Perm","0.711706888238634"
"Perm","0.709737576442113"
"Perm","0.713143319148804"
"Perm","0.719077219782114"
"Perm","0.717361626932912"
"Perm","0.716385459372619"
"Perm","0.714392471495823"
"Perm","0.713887192299073"
"Perm","0.715533901461914"
"Perm","0.713343394440003"
"Perm","0.714387063349491"
"Perm","0.718384147815378"
"Perm","0.713409472802934"
"Perm","0.718177562411715"
"Perm","0.715602161278365"
"Perm","0.712778723765854"
"Perm","0.715094555838054"
"Perm","0.7146840351185"
"Perm","0.71814970021214"
"Perm","0.717199157691204"
"Perm","0.71255615469069"
"Perm","0.713641899200245"
"Perm","0.71376086621512"
"Perm","0.714798740044157"
"Perm","0.714915912788257"
"Perm","0.716563231261499"
"Perm","0.713467539927821"
"Perm","0.710092984949871"
"Perm","0.719921874638435"
"Perm","0.714507086429448"
"Perm","0.714480124298685"
"Perm","0.715461282626875"
"Perm","0.712500988649692"
"Perm","0.708153354598714"
"Perm","0.717212705179729"
"Perm","0.717860144140979"
"Perm","0.709943587466063"
"Perm","0.713415999931895"
"Perm","0.71744230861687"
"Perm","0.711973343998987"
"Perm","0.712163055078718"
"Perm","0.714447688515898"
"Perm","0.713516561067651"
"Perm","0.710069380134694"
"Perm","0.713772601539629"
"Perm","0.71685191411219"
"Perm","0.715577072388465"
"Perm","0.714961226047086"
"Perm","0.712097998638813"
"Perm","0.71325581541669"
"Perm","0.715158315105389"
"Perm","0.71332590484476"
"Perm","0.713975518726148"
"Perm","0.715685618984652"
"Perm","0.715726758096241"
"Perm","0.713728816154704"
"Perm","0.716438865408635"
"Perm","0.713973934135543"
"Perm","0.715292778570152"
"Perm","0.713985434899606"
"Perm","0.716313638151318"
"Perm","0.711862018762365"
"Perm","0.71647463339536"
"Perm","0.716760647005037"
"Perm","0.714584290076303"
"Perm","0.712498238512964"
"Perm","0.713804245138227"
"Perm","0.718030780640687"
"Perm","0.715535319230803"
"Perm","0.712295525530293"
"Perm","0.71171476674436"
"Perm","0.717417087185341"
"Perm","0.716675201418092"
"Perm","0.716634049033214"
"Perm","0.712365072952298"
"Perm","0.713496225420887"
"Perm","0.709893973984234"
"Perm","0.714955224028101"
"Perm","0.713069051312927"
"Perm","0.712359148582818"
