ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
9-560-192-1,oldh1241,Old High German,1069,līm,StandardOrth,glue,buck1949;schuetzeichel1989,,,
9-500-192-1,oldh1241,Old High German,502,nagal,StandardOrth,nail,buck1949;schuetzeichel1989,,,
9-500-192-3,oldh1241,Old High German,502,zwec,StandardOrth,nail,buck1949;schuetzeichel1989,,,
9-490-192-1,oldh1241,Old High German,1481,hamar~hamur,StandardOrth,hammer,buck1949;schuetzeichel1989,,,
9-480-192-1,oldh1241,Old High German,1948,sega~saga,StandardOrth,saw,buck1949;schuetzeichel1989,,,
9-460-192-1,oldh1241,Old High German,1501,borōn,StandardOrth,bore,buck1949;schuetzeichel1989,,,
9-440-192-1,oldh1241,Old High German,1840,(gi)zimb(e)ren~(gi)zimb(o)rōn,StandardOrth,build,buck1949;schuetzeichel1989,,,
9-430-192-1,oldh1241,Old High German,1042,zimbar-man,StandardOrth,carpenter,buck1949;schuetzeichel1989,,,
9-430-192-3,oldh1241,Old High German,1042,zimbar-âri,StandardOrth,carpenter,buck1949;schuetzeichel1989,,,
9-422-192-1,oldh1241,Old High German,1361,azāse,StandardOrth,tool,buck1949;schuetzeichel1989,,,
9-422-192-3,oldh1241,Old High German,1361,gi-scirri,StandardOrth,tool,buck1949;schuetzeichel1989,,,
9-422-192-5,oldh1241,Old High German,1361,gi-ziug,StandardOrth,tool,buck1949;schuetzeichel1989,,,
9-422-192-7,oldh1241,Old High German,1361,zimber,StandardOrth,tool,buck1949;schuetzeichel1989,,,
9-380-192-1,oldh1241,Old High German,245,bes(e)mo,StandardOrth,broom,buck1949;schuetzeichel1989,,,
9-360-192-1,oldh1241,Old High German,1453,(gi)wascan,StandardOrth,wash,buck1949;schuetzeichel1989,,,
9-360-192-3,oldh1241,Old High German,1453,luhhen,StandardOrth,wash,buck1949;schuetzeichel1989,,,
9-360-192-5,oldh1241,Old High German,1453,(gi)dwahan,StandardOrth,wash,buck1949;schuetzeichel1989,,,
9-360-192-7,oldh1241,Old High German,1453,dana-dwahan,StandardOrth,wash,buck1949;schuetzeichel1989,,,
9-360-192-9,oldh1241,Old High German,1453,flewen,StandardOrth,wash,buck1949;schuetzeichel1989,,,
9-360-192-11,oldh1241,Old High German,1453,ir-spuolen,StandardOrth,wash,buck1949;schuetzeichel1989,,,
9-370-192-1,oldh1241,Old High German,230,(gi)ker(r)en~(gi)kerian,StandardOrth,sweep,buck1949;schuetzeichel1989,,,
9-370-192-3,oldh1241,Old High German,230,furben,StandardOrth,sweep,buck1949;schuetzeichel1989,,,
9-350-192-1,oldh1241,Old High German,1487,giozan,StandardOrth,pour,buck1949;schuetzeichel1989,,,
9-350-192-3,oldh1241,Old High German,1487,scutten,StandardOrth,pour,buck1949;schuetzeichel1989,,,
9-343-192-1,oldh1241,Old High German,1414,drucken,StandardOrth,"squeeze, wring",buck1949;schuetzeichel1989,*pressōn attested as bressōn.,,
9-343-192-3,oldh1241,Old High German,1414,*pressōn,StandardOrth,"squeeze, wring",buck1949;schuetzeichel1989,*pressōn attested as bressōn.,,
9-342-192-1,oldh1241,Old High German,1913,drucken,StandardOrth,press,buck1949;schuetzeichel1989,,,
9-341-192-1,oldh1241,Old High German,357,(gi)hāhan,StandardOrth,hang up,buck1949;schuetzeichel1989,,,
9-341-192-3,oldh1241,Old High German,357,ir-hāhan,StandardOrth,hang up,buck1949;schuetzeichel1989,,,
9-341-192-5,oldh1241,Old High German,357,(ir)hangēn,StandardOrth,hang up,buck1949;schuetzeichel1989,,,
9-340-192-1,oldh1241,Old High German,38,(gi)breiten,StandardOrth,spread out,buck1949;schuetzeichel1989,,,
9-340-192-3,oldh1241,Old High German,38,(gi)den(n)en,StandardOrth,spread out,buck1949;schuetzeichel1989,,,
9-340-192-5,oldh1241,Old High German,38,furi-dennen,StandardOrth,spread out,buck1949;schuetzeichel1989,,,
9-340-192-7,oldh1241,Old High German,38,(gi)recken,StandardOrth,spread out,buck1949;schuetzeichel1989,,,
9-340-192-9,oldh1241,Old High German,38,fir-recken,StandardOrth,spread out,buck1949;schuetzeichel1989,,,
9-340-192-11,oldh1241,Old High German,38,manag-falten,StandardOrth,spread out,buck1949;schuetzeichel1989,,,
9-340-192-13,oldh1241,Old High German,38,spreiten,StandardOrth,spread out,buck1949;schuetzeichel1989,,,
9-330-192-1,oldh1241,Old High German,1455,(gi)ziohan,StandardOrth,pull,buck1949;schuetzeichel1989,,,
9-330-192-3,oldh1241,Old High German,1455,ir-ziohan,StandardOrth,pull,buck1949;schuetzeichel1989,,,
9-330-192-5,oldh1241,Old High German,1455,(gi)dinsan,StandardOrth,pull,buck1949;schuetzeichel1989,,,
9-330-192-7,oldh1241,Old High German,1455,gi-zucken,StandardOrth,pull,buck1949;schuetzeichel1989,,,
9-330-192-9,oldh1241,Old High German,1455,fuoren,StandardOrth,pull,buck1949;schuetzeichel1989,,,
9-320-192-1,oldh1241,Old High German,214,(fir)strecken,StandardOrth,stretch,buck1949;schuetzeichel1989,,,
9-320-192-3,oldh1241,Old High German,214,(gi)den(n)en,StandardOrth,stretch,buck1949;schuetzeichel1989,,,
9-320-192-5,oldh1241,Old High German,214,ir-dennen,StandardOrth,stretch,buck1949;schuetzeichel1989,,,
9-320-192-7,oldh1241,Old High German,214,spannan,StandardOrth,stretch,buck1949;schuetzeichel1989,,,
9-320-192-9,oldh1241,Old High German,214,recken,StandardOrth,stretch,buck1949;schuetzeichel1989,,,
9-320-192-11,oldh1241,Old High German,214,reihhen,StandardOrth,stretch,buck1949;schuetzeichel1989,,,
9-320-192-13,oldh1241,Old High German,214,ūz-ziohan,StandardOrth,stretch,buck1949;schuetzeichel1989,,,
9-310-192-1,oldh1241,Old High German,1449,(w)rīban,StandardOrth,"rub, wipe",buck1949;schuetzeichel1989,,,
9-310-192-3,oldh1241,Old High German,1449,wisken,StandardOrth,"rub, wipe",buck1949;schuetzeichel1989,,,
9-310-192-5,oldh1241,Old High German,1449,gnītan,StandardOrth,"rub, wipe",buck1949;schuetzeichel1989,,,
9-290-192-1,oldh1241,Old High German,291,scinten,StandardOrth,"flay, skin",buck1949;schuetzeichel1989,,,
9-280-192-1,oldh1241,Old High German,1735,zerren,StandardOrth,tear,buck1949;schuetzeichel1989,,,
9-280-192-3,oldh1241,Old High German,1735,(w)rīzan,StandardOrth,tear,buck1949;schuetzeichel1989,,,
9-280-192-5,oldh1241,Old High German,1735,zucken,StandardOrth,tear,buck1949;schuetzeichel1989,,,
9-270-192-1,oldh1241,Old High German,1437,spaltan,StandardOrth,split,buck1949;schuetzeichel1989,,,
9-261-192-1,oldh1241,Old High German,588,gi-brohhan,StandardOrth,broken,buck1949;schuetzeichel1989,,,
9-260-192-1,oldh1241,Old High German,680,breh(h)an,StandardOrth,break,buck1949;schuetzeichel1989,,,
9-260-192-3,oldh1241,Old High German,680,zi-lōsen,StandardOrth,break,buck1949;schuetzeichel1989,,,
9-250-192-1,oldh1241,Old High German,677,accus,StandardOrth,ax,buck1949;schuetzeichel1989,,,
9-250-192-3,oldh1241,Old High German,677,barta,StandardOrth,ax,buck1949;schuetzeichel1989,,,
9-240-192-1,oldh1241,Old High German,356,skāra,StandardOrth,"scissors, shears",buck1949;schuetzeichel1989,,,
9-230-192-1,oldh1241,Old High German,1352,mezzi-sahs,StandardOrth,knife,buck1949;schuetzeichel1989,*mezzir attested as matzer.,,
9-230-192-3,oldh1241,Old High German,1352,mezzira(h)s,StandardOrth,knife,buck1949;schuetzeichel1989,*mezzir attested as matzer.,,
9-230-192-5,oldh1241,Old High German,1352,*mezzir,StandardOrth,knife,buck1949;schuetzeichel1989,*mezzir attested as matzer.,,
9-223-192-1,oldh1241,Old High German,1434,(duruh)steh(h)an,StandardOrth,stab,buck1949;schuetzeichel1989,,,
9-223-192-3,oldh1241,Old High German,1434,stehhōn,StandardOrth,stab,buck1949;schuetzeichel1989,,,
9-222-192-1,oldh1241,Old High German,155,hackōn,StandardOrth,"chop, hew",buck1949;schuetzeichel1989,,,
9-222-192-3,oldh1241,Old High German,155,houwan,StandardOrth,"chop, hew",buck1949;schuetzeichel1989,,,
9-221-192-1,oldh1241,Old High German,355,houwan dana,StandardOrth,cut down,buck1949;schuetzeichel1989,,,
9-221-192-3,oldh1241,Old High German,355,(nidar)houwan,StandardOrth,cut down,buck1949;schuetzeichel1989,,,
9-221-192-5,oldh1241,Old High German,355,(aba)fur-houwan,StandardOrth,cut down,buck1949;schuetzeichel1989,,,
9-221-192-7,oldh1241,Old High German,355,snīdan,StandardOrth,cut down,buck1949;schuetzeichel1989,,,
9-221-192-9,oldh1241,Old High German,355,(bi)fellen,StandardOrth,cut down,buck1949;schuetzeichel1989,,,
9-221-192-11,oldh1241,Old High German,355,(nidar)slahan,StandardOrth,cut down,buck1949;schuetzeichel1989,,,
9-220-192-1,oldh1241,Old High German,1432,snīdan,StandardOrth,cut,buck1949;schuetzeichel1989,,,
9-220-192-3,oldh1241,Old High German,1432,(in-ginnan),StandardOrth,cut,buck1949;schuetzeichel1989,,,
9-220-192-5,oldh1241,Old High German,1432,*snizzen,StandardOrth,cut,buck1949;schuetzeichel1989,,,
9-220-192-7,oldh1241,Old High German,1432,scrōtan,StandardOrth,cut,buck1949;schuetzeichel1989,,,
9-211-192-1,oldh1241,Old High German,354,(gi)slahan,StandardOrth,pound with fist,buck1949;schuetzeichel1989,,,
9-210-192-1,oldh1241,Old High German,2133,(gi)slahan,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-3,oldh1241,Old High German,2133,bi-slahan,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-5,oldh1241,Old High German,2133,(bi)fillen,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-7,oldh1241,Old High German,2133,houwan,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-9,oldh1241,Old High German,2133,bōzzan,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-11,oldh1241,Old High German,2133,hals-slagōn,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-13,oldh1241,Old High German,2133,klo(c)chōn,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-15,oldh1241,Old High German,2133,bliuwan,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-17,oldh1241,Old High German,2133,refsen,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-19,oldh1241,Old High German,2133,slapfan,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-210-192-21,oldh1241,Old High German,2133,slagezen,StandardOrth,"strike (hit, beat)",buck1949;schuetzeichel1989,,,
9-192-192-1,oldh1241,Old High German,760,knoto~knodo,StandardOrth,knot (noun),buck1949;schuetzeichel1989,,,
9-190-192-1,oldh1241,Old High German,1218,seil,StandardOrth,"rope, cord",buck1949;schuetzeichel1989,,,
9-190-192-3,oldh1241,Old High German,1218,strang,StandardOrth,"rope, cord",buck1949;schuetzeichel1989,,,
9-190-192-5,oldh1241,Old High German,1218,stric,StandardOrth,"rope, cord",buck1949;schuetzeichel1989,,,
9-190-192-7,oldh1241,Old High German,1218,snuor,StandardOrth,"rope, cord",buck1949;schuetzeichel1989,,,
9-190-192-9,oldh1241,Old High German,1218,snar(e),StandardOrth,"rope, cord",buck1949;schuetzeichel1989,,,
9-180-192-1,oldh1241,Old High German,1627,[ketin(n)a~ketīn(n)a],StandardOrth,chain,buck1949;schuetzeichel1989,First form from 'Vulgar' Latin '*cadena'.,,
9-180-192-3,oldh1241,Old High German,1627,druoh,StandardOrth,chain,buck1949;schuetzeichel1989,First form from 'Vulgar' Latin '*cadena'.,,
9-161-192-1,oldh1241,Old High German,352,in(t)-bintan,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-161-192-3,oldh1241,Old High German,352,in-knupfen,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-161-192-5,oldh1241,Old High German,352,lōsen,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-161-192-7,oldh1241,Old High German,352,ir-lōsen,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-161-192-9,oldh1241,Old High German,352,zi-lōsen,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-161-192-11,oldh1241,Old High German,352,in-klenken,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-161-192-13,oldh1241,Old High German,352,klūbōn,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-161-192-15,oldh1241,Old High German,352,zi-teilen,StandardOrth,untie,buck1949;schuetzeichel1989,,,
9-160-192-1,oldh1241,Old High German,1917,(gi)bintan,StandardOrth,"tie, bind",buck1949;schuetzeichel1989,,,
9-160-192-3,oldh1241,Old High German,1917,knupfen,StandardOrth,"tie, bind",buck1949;schuetzeichel1989,,,
9-160-192-5,oldh1241,Old High German,1917,gi-spannan,StandardOrth,"tie, bind",buck1949;schuetzeichel1989,,,
9-160-192-7,oldh1241,Old High German,1917,(bi)heften,StandardOrth,"tie, bind",buck1949;schuetzeichel1989,,,
9-160-192-9,oldh1241,Old High German,1917,(bi)wintan,StandardOrth,"tie, bind",buck1949;schuetzeichel1989,,,
9-160-192-11,oldh1241,Old High German,1917,gi-screnken,StandardOrth,"tie, bind",buck1949;schuetzeichel1989,,,
9-160-192-13,oldh1241,Old High German,1917,(bi)d(w)ingan,StandardOrth,"tie, bind",buck1949;schuetzeichel1989,,,
9-150-192-1,oldh1241,Old High German,1470,faldan,StandardOrth,fold,buck1949;schuetzeichel1989,,,
9-150-192-3,oldh1241,Old High German,1470,(gi)falzen,StandardOrth,fold,buck1949;schuetzeichel1989,,,
9-140-192-1,oldh1241,Old High German,2004,biogan,StandardOrth,bend,buck1949;schuetzeichel1989,,,
9-140-192-3,oldh1241,Old High German,2004,gi-krumben,StandardOrth,bend,buck1949;schuetzeichel1989,,,
9-140-192-5,oldh1241,Old High German,2004,knusen,StandardOrth,bend,buck1949;schuetzeichel1989,,,
9-120-192-1,oldh1241,Old High German,984,(gi)werkōn,StandardOrth,work,buck1949;schuetzeichel1989,,,
9-120-192-3,oldh1241,Old High German,984,wurken,StandardOrth,work,buck1949;schuetzeichel1989,,,
9-120-192-5,oldh1241,Old High German,984,wirken,StandardOrth,work,buck1949;schuetzeichel1989,,,
9-120-192-7,oldh1241,Old High German,984,(gi)tuon,StandardOrth,work,buck1949;schuetzeichel1989,,,
9-120-192-9,oldh1241,Old High German,984,arbeiten~arbeitōn,StandardOrth,work,buck1949;schuetzeichel1989,,,
9-120-192-11,oldh1241,Old High German,984,winnan,StandardOrth,work,buck1949;schuetzeichel1989,,,
9-110-192-1,oldh1241,Old High German,2575,(gi)tuon,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-3,oldh1241,Old High German,2575,(gi)mahhōn,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-5,oldh1241,Old High German,2575,(gi)frum(m)en,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-7,oldh1241,Old High German,2575,(gi)wurken,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-9,oldh1241,Old High German,2575,(gi)wirken,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-11,oldh1241,Old High German,2575,(gi)sitōn,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-13,oldh1241,Old High German,2575,uoben,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-15,oldh1241,Old High German,2575,werkōn,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-17,oldh1241,Old High German,2575,sez(z)en,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-19,oldh1241,Old High German,2575,senten,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-21,oldh1241,Old High German,2575,waltan,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-23,oldh1241,Old High German,2575,gi-gar(a)wen,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
9-110-192-25,oldh1241,Old High German,2575,bi-werban,StandardOrth,"do, make",buck1949;schuetzeichel1989,,,
8-980-192-1,oldh1241,Old High German,641,[buliz],StandardOrth,mushroom,buck1949;schuetzeichel1989,[buliz] from Latin 'bôlêtus'. [spunga] from Latin 'spongia'.,,
8-980-192-3,oldh1241,Old High German,641,swam(b),StandardOrth,mushroom,buck1949;schuetzeichel1989,[buliz] from Latin 'bôlêtus'. [spunga] from Latin 'spongia'.,,
8-980-192-5,oldh1241,Old High German,641,[spunga],StandardOrth,mushroom,buck1949;schuetzeichel1989,[buliz] from Latin 'bôlêtus'. [spunga] from Latin 'spongia'.,,
8-970-192-1,oldh1241,Old High German,33,nezzila,StandardOrth,nettle,buck1949;schuetzeichel1989,,,
8-970-192-3,oldh1241,Old High German,33,nazza,StandardOrth,nettle,buck1949;schuetzeichel1989,,,
8-930-192-1,oldh1241,Old High German,411,kurbiz,StandardOrth,gourd,buck1949;schuetzeichel1989,,,
8-810-192-1,oldh1241,Old High German,1181,[palma],StandardOrth,palm tree,buck1949;schuetzeichel1989,From Latin 'palma'.,,
8-810-192-3,oldh1241,Old High German,1181,palm-boum,StandardOrth,palm tree,buck1949;schuetzeichel1989,From Latin 'palma'.,,
8-760-192-1,oldh1241,Old High German,345,saf,StandardOrth,sap,buck1949;schuetzeichel1989,,,
8-750-192-1,oldh1241,Old High German,1204,rinda~rinta,StandardOrth,bark,buck1949;schuetzeichel1989,,,
8-740-192-1,oldh1241,Old High German,409,zwīg,StandardOrth,forked branch,buck1949;schuetzeichel1989,,,
8-740-192-3,oldh1241,Old High German,409,ast,StandardOrth,forked branch,buck1949;schuetzeichel1989,,,
8-730-192-1,oldh1241,Old High German,344,rono,StandardOrth,tree trunk,buck1949;schuetzeichel1989,,,
8-730-192-3,oldh1241,Old High German,344,boum,StandardOrth,tree trunk,buck1949;schuetzeichel1989,,,
8-720-192-1,oldh1241,Old High German,241,stumpf,StandardOrth,tree stump,buck1949;schuetzeichel1989,,,
8-720-192-3,oldh1241,Old High German,241,stumbal,StandardOrth,tree stump,buck1949;schuetzeichel1989,,,
8-691-192-1,oldh1241,Old High German,1124,[pfīf(f)a],StandardOrth,pipe,buck1949;schuetzeichel1989,[pfīf(f)a] (from 'Vulgar' Latin 'pîpa') refers to a 'musical pipe' or 'flute'. swegala refers to an 'organ pipe'. rōrea~rōr(r)a refers to a 'pipe' in the sense of 'tube'.,,
8-691-192-3,oldh1241,Old High German,1124,swegala,StandardOrth,pipe,buck1949;schuetzeichel1989,[pfīf(f)a] (from 'Vulgar' Latin 'pîpa') refers to a 'musical pipe' or 'flute'. swegala refers to an 'organ pipe'. rōrea~rōr(r)a refers to a 'pipe' in the sense of 'tube'.,,
8-691-192-5,oldh1241,Old High German,1124,rōrea~rōr(r)a,StandardOrth,pipe,buck1949;schuetzeichel1989,[pfīf(f)a] (from 'Vulgar' Latin 'pîpa') refers to a 'musical pipe' or 'flute'. swegala refers to an 'organ pipe'. rōrea~rōr(r)a refers to a 'pipe' in the sense of 'tube'.,,
8-690-192-1,oldh1241,Old High German,1689,(rouh),StandardOrth,smoke (tobacco),buck1949;schuetzeichel1989,,,
8-690-192-3,oldh1241,Old High German,1689,(ruh),StandardOrth,smoke (tobacco),buck1949;schuetzeichel1989,,,
8-690-192-5,oldh1241,Old High German,1689,(doum),StandardOrth,smoke (tobacco),buck1949;schuetzeichel1989,,,
8-670-192-1,oldh1241,Old High German,343,reba~rebo,StandardOrth,vine,buck1949;schuetzeichel1989,[wīn] from Latin 'vinum'.,,
8-670-192-3,oldh1241,Old High German,343,[wīn]reba,StandardOrth,vine,buck1949;schuetzeichel1989,[wīn] from Latin 'vinum'.,,
8-670-192-5,oldh1241,Old High German,343,[wīn]garto,StandardOrth,vine,buck1949;schuetzeichel1989,[wīn] from Latin 'vinum'.,,
8-670-192-7,oldh1241,Old High German,343,[wīn]loub,StandardOrth,vine,buck1949;schuetzeichel1989,[wīn] from Latin 'vinum'.,,
8-670-192-9,oldh1241,Old High German,343,zuogo,StandardOrth,vine,buck1949;schuetzeichel1989,[wīn] from Latin 'vinum'.,,
8-660-192-1,oldh1241,Old High German,968,eihhila,StandardOrth,acorn,buck1949;schuetzeichel1989,,,
8-650-192-1,oldh1241,Old High German,1915,tanna,StandardOrth,fir,buck1949;schuetzeichel1989,,,
8-650-192-3,oldh1241,Old High German,1915,(kien~kēn),StandardOrth,fir,buck1949;schuetzeichel1989,,,
8-640-192-1,oldh1241,Old High German,1740,kien-forha,StandardOrth,pine,buck1949;schuetzeichel1989,[p(f)īn] from Latin 'pînus'.,,
8-640-192-3,oldh1241,Old High German,1740,for(a)ha,StandardOrth,pine,buck1949;schuetzeichel1989,[p(f)īn] from Latin 'pînus'.,,
8-640-192-5,oldh1241,Old High German,1740,[p(f)īn]boum,StandardOrth,pine,buck1949;schuetzeichel1989,[p(f)īn] from Latin 'pînus'.,,
8-640-192-7,oldh1241,Old High German,1740,(kien~kēn),StandardOrth,pine,buck1949;schuetzeichel1989,[p(f)īn] from Latin 'pînus'.,,
8-630-192-1,oldh1241,Old High German,1855,birka,StandardOrth,birch,buck1949;schuetzeichel1989,,,
8-620-192-1,oldh1241,Old High German,1950,buohha,StandardOrth,beech,buck1949;schuetzeichel1989,,,
8-610-192-1,oldh1241,Old High German,644,eih,StandardOrth,oak,buck1949;schuetzeichel1989,,,
8-600-192-1,oldh1241,Old High German,906,boum,StandardOrth,tree,buck1949;schuetzeichel1989,,,
8-600-192-3,oldh1241,Old High German,906,holz,StandardOrth,tree,buck1949;schuetzeichel1989,,,
8-570-192-1,oldh1241,Old High German,239,bluoma~bluomo,StandardOrth,flower,buck1949;schuetzeichel1989,,,
8-570-192-3,oldh1241,Old High German,239,bluot,StandardOrth,flower,buck1949;schuetzeichel1989,,,
8-560-192-1,oldh1241,Old High German,628,blat,StandardOrth,leaf,buck1949;schuetzeichel1989,,,
8-560-192-3,oldh1241,Old High German,628,loub,StandardOrth,leaf,buck1949;schuetzeichel1989,,,
8-550-192-1,oldh1241,Old High German,1531,ast,StandardOrth,branch,buck1949;schuetzeichel1989,,,
8-550-192-3,oldh1241,Old High German,1531,zwī(g),StandardOrth,branch,buck1949;schuetzeichel1989,,,
8-550-192-5,oldh1241,Old High German,1531,gerta,StandardOrth,branch,buck1949;schuetzeichel1989,,,
8-550-192-7,oldh1241,Old High German,1531,(h)rīs,StandardOrth,branch,buck1949;schuetzeichel1989,,,
8-550-192-9,oldh1241,Old High German,1531,zuog,StandardOrth,branch,buck1949;schuetzeichel1989,,,
8-540-192-1,oldh1241,Old High German,670,wurz(a)(la),StandardOrth,root,buck1949;schuetzeichel1989,,,
8-540-192-3,oldh1241,Old High German,670,grunt,StandardOrth,root,buck1949;schuetzeichel1989,,,
8-531-192-1,oldh1241,Old High German,1486,[pflanzōn],StandardOrth,plant (vb),buck1949;schuetzeichel1989,First form from Latin 'planta'.,,
8-531-192-3,oldh1241,Old High German,1486,sez(z)en,StandardOrth,plant (vb),buck1949;schuetzeichel1989,First form from Latin 'planta'.,,
8-531-192-5,oldh1241,Old High German,1486,(sāwen~sā(j)en),StandardOrth,plant (vb),buck1949;schuetzeichel1989,First form from Latin 'planta'.,,
8-520-192-1,oldh1241,Old High German,342,houwi~hewi,StandardOrth,hay,buck1949;schuetzeichel1989,,,
8-530-192-1,oldh1241,Old High German,653,krūt,StandardOrth,plant (noun),buck1949;schuetzeichel1989,[pflanza] from Latin 'planta'.,,
8-530-192-3,oldh1241,Old High German,653,[pflanza],StandardOrth,plant (noun),buck1949;schuetzeichel1989,[pflanza] from Latin 'planta'.,,
8-530-192-5,oldh1241,Old High German,653,wurz,StandardOrth,plant (noun),buck1949;schuetzeichel1989,[pflanza] from Latin 'planta'.,,
8-510-192-1,oldh1241,Old High German,606,gras,StandardOrth,grass,buck1949;schuetzeichel1989,,,
8-510-192-3,oldh1241,Old High German,606,(erd)hewi,StandardOrth,grass,buck1949;schuetzeichel1989,,,
8-510-192-5,oldh1241,Old High German,606,houwi,StandardOrth,grass,buck1949;schuetzeichel1989,,,
8-510-192-7,oldh1241,Old High German,606,krūt,StandardOrth,grass,buck1949;schuetzeichel1989,,,
8-460-192-1,oldh1241,Old High German,60,habaro,StandardOrth,oats,buck1949;schuetzeichel1989,,,
8-450-192-1,oldh1241,Old High German,23,rocko,StandardOrth,rye,buck1949;schuetzeichel1989,,,
8-430-192-1,oldh1241,Old High German,1077,weiz(z)i,StandardOrth,wheat,buck1949;schuetzeichel1989,,,
8-440-192-1,oldh1241,Old High German,932,gersta,StandardOrth,barley,buck1949;schuetzeichel1989,,,
8-420-192-1,oldh1241,Old High German,605,korn(wist),StandardOrth,"grain (barley, oats etc)",buck1949;schuetzeichel1989,,,
8-420-192-3,oldh1241,Old High German,605,korn-wuohhar,StandardOrth,"grain (barley, oats etc)",buck1949;schuetzeichel1989,,,
8-420-192-5,oldh1241,Old High German,605,dinkil,StandardOrth,"grain (barley, oats etc)",buck1949;schuetzeichel1989,,,
8-420-192-7,oldh1241,Old High German,605,kerno,StandardOrth,"grain (barley, oats etc)",buck1949;schuetzeichel1989,,,
8-410-192-1,oldh1241,Old High German,611,arnōt,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-3,oldh1241,Old High German,611,ar(a)n,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-5,oldh1241,Old High German,611,herbist,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-7,oldh1241,Old High German,611,gi-tregidi,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-9,oldh1241,Old High German,611,(korn)wuohhar,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-11,oldh1241,Old High German,611,korn,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-13,oldh1241,Old High German,611,korn-wist,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-15,oldh1241,Old High German,611,rāt,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-410-192-17,oldh1241,Old High German,611,snit,StandardOrth,"crop, harvest",buck1949;schuetzeichel1989,,,
8-350-192-1,oldh1241,Old High German,223,[tenni],StandardOrth,threshing-floor,buck1949;schuetzeichel1989,From 'Vulgar' Latin 'danea'.,,
8-340-192-1,oldh1241,Old High German,285,drescan,StandardOrth,thresh,buck1949;schuetzeichel1989,,,
8-330-192-1,oldh1241,Old High German,2132,[sihhila],StandardOrth,"sickle, scythe",buck1949;schuetzeichel1989,[sihhila] from North Old Italian-Romance '*sicila'.,,
8-330-192-3,oldh1241,Old High German,2132,segensa~seginsa~segansa,StandardOrth,"sickle, scythe",buck1949;schuetzeichel1989,[sihhila] from North Old Italian-Romance '*sicila'.,,
8-330-192-5,oldh1241,Old High German,2132,segisna~segesna,StandardOrth,"sickle, scythe",buck1949;schuetzeichel1989,[sihhila] from North Old Italian-Romance '*sicila'.,,
8-330-192-7,oldh1241,Old High German,2132,riute-segensa,StandardOrth,"sickle, scythe",buck1949;schuetzeichel1989,[sihhila] from North Old Italian-Romance '*sicila'.,,
8-330-192-9,oldh1241,Old High German,2132,hābba~hāp(p)a~hāppia,StandardOrth,"sickle, scythe",buck1949;schuetzeichel1989,[sihhila] from North Old Italian-Romance '*sicila'.,,
8-320-192-1,oldh1241,Old High German,190,māen,StandardOrth,"mow, reap",buck1949;schuetzeichel1989,,,
