"Type","SumEntropy"
"True","0.576307116538325"
"Perm","0.601866272622857"
"Perm","0.607595514550905"
"Perm","0.609458185619005"
"Perm","0.607192582125827"
"Perm","0.607192582125827"
"Perm","0.619081491857617"
"Perm","0.612458382274041"
"Perm","0.614593717429517"
"Perm","0.624755642690712"
"Perm","0.610121219252024"
"Perm","0.606359312785436"
"Perm","0.61663161197477"
"Perm","0.618970054333503"
"Perm","0.61503868892785"
"Perm","0.610126214019789"
"Perm","0.617615975348421"
"Perm","0.598643404788086"
"Perm","0.610083664354949"
"Perm","0.599110971232563"
"Perm","0.608476008843237"
"Perm","0.61587215598455"
"Perm","0.602080104532032"
"Perm","0.605049111750267"
"Perm","0.617590795316767"
"Perm","0.61609433161839"
"Perm","0.609928177284665"
"Perm","0.615395842578978"
"Perm","0.624755642690712"
"Perm","0.616741817698866"
"Perm","0.615000561261492"
"Perm","0.624143505401929"
"Perm","0.614449089999385"
"Perm","0.613049788462131"
"Perm","0.611377004338772"
"Perm","0.614218850276309"
"Perm","0.607375868524809"
"Perm","0.613324762373025"
"Perm","0.601586318459465"
"Perm","0.603784037113801"
"Perm","0.619602356565317"
"Perm","0.605986449139138"
"Perm","0.616310631055154"
"Perm","0.605871783304955"
"Perm","0.620562206742682"
"Perm","0.613835410790673"
"Perm","0.61927017237284"
"Perm","0.6119709297056"
"Perm","0.603904478243096"
"Perm","0.614491173486972"
"Perm","0.604772847755878"
"Perm","0.611705279013654"
"Perm","0.615789356272457"
"Perm","0.611095071494607"
"Perm","0.611353450587682"
"Perm","0.606777003353706"
"Perm","0.61746120317796"
"Perm","0.610039563273385"
"Perm","0.599110971232563"
"Perm","0.618458209343026"
"Perm","0.60699653497958"
"Perm","0.61927017237284"
"Perm","0.610126214019789"
"Perm","0.609096561772728"
"Perm","0.619314382561701"
"Perm","0.613036023739466"
"Perm","0.613049788462131"
"Perm","0.608985691026559"
"Perm","0.598025535614738"
"Perm","0.612677325795704"
"Perm","0.623633445531723"
"Perm","0.608483024889655"
"Perm","0.617626778320439"
"Perm","0.610814045435329"
"Perm","0.600028061211346"
"Perm","0.621229588910294"
"Perm","0.618458209343026"
"Perm","0.617925224702935"
"Perm","0.615479186030463"
"Perm","0.618986106444523"
"Perm","0.617615975348421"
"Perm","0.60416819259124"
"Perm","0.61594276019507"
"Perm","0.606631837947576"
"Perm","0.621003871606172"
"Perm","0.618501250555285"
"Perm","0.618970054333503"
"Perm","0.612269788935562"
"Perm","0.610506180100137"
"Perm","0.608045859906675"
"Perm","0.612823181183969"
"Perm","0.619976996078771"
"Perm","0.603571801356559"
"Perm","0.619974977532979"
"Perm","0.61454903960218"
"Perm","0.615320016876586"
"Perm","0.609769887060594"
"Perm","0.608764549398072"
"Perm","0.612706408081589"
"Perm","0.609534867924415"
"Perm","0.619445197385423"
"Perm","0.613826436602277"
"Perm","0.606651718271861"
"Perm","0.616740045209817"
"Perm","0.616867655675404"
"Perm","0.610052208360081"
"Perm","0.602102341436926"
"Perm","0.613077901056585"
"Perm","0.608941224564661"
"Perm","0.613296689629823"
"Perm","0.618479264849915"
"Perm","0.608809989268095"
"Perm","0.607030340945286"
"Perm","0.618909712404877"
"Perm","0.617763412034754"
"Perm","0.614042662710881"
"Perm","0.613365434939987"
"Perm","0.609534867924415"
"Perm","0.60363655436794"
"Perm","0.602843608134061"
"Perm","0.616671518424433"
"Perm","0.607755491705177"
"Perm","0.618714770697648"
"Perm","0.616511978696482"
"Perm","0.605871783304955"
"Perm","0.599246521850951"
"Perm","0.606858773319781"
"Perm","0.624119868001886"
"Perm","0.613077901056585"
"Perm","0.61609433161839"
"Perm","0.608710307627821"
"Perm","0.609482465742313"
